"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"22","1008.7","...","1010.5","2021-01-22 00:01","1006.7","2021-01-22 16:24","21.1","25.0","2021-01-22 12:11","19.2","2021-01-22 23:15","...","88","68","2021-01-22 12:16","1.4","3","7.0","337","2021-01-22 19:59","2.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1010.4","...","1013.3","2021-01-23 23:04","1008.1","2021-01-23 01:54","19.6","24.7","2021-01-23 16:21","17.5","2021-01-23 23:52","...","93","71","2021-01-23 16:22","1.5","3","6.7","1","2021-01-23 14:10","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1014.1","...","1015.7","2021-01-24 09:32","1012.5","2021-01-24 14:31","19.2","24.3","2021-01-24 14:31","15.7","2021-01-24 06:06","...","86","65","2021-01-24 15:51","1.5","10","6.6","301","2021-01-24 14:28","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1014.4","...","1016.7","2021-01-25 08:11","1011.7","2021-01-25 14:53","20.7","27.7","2021-01-25 14:53","15.3","2021-01-25 07:33","...","67","39","2021-01-25 11:51","2.1","3","13.1","22","2021-01-25 06:43","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1013.8","...","1016.0","2021-01-26 08:45","1011.6","2021-01-26 15:39","19.8","25.0","2021-01-26 15:51","15.5","2021-01-26 07:32","...","80","51","2021-01-26 15:41","1.4","2","6.4","336","2021-01-26 14:51","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","1014.3","...","1016.5","2021-01-27 09:31","1011.7","2021-01-27 15:01","18.7","24.5","2021-01-27 14:11","15.3","2021-01-27 02:41","...","85","59","2021-01-27 15:53","2.0","7","7.5","34","2021-01-27 22:39","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","1016.5","...","1018.5","2021-01-28 22:51","1014.3","2021-01-28 14:31","17.7","24.0","2021-01-28 12:44","14.5","2021-01-28 23:55","...","76","47","2021-01-28 14:54","3.2","1","14.2","14","2021-01-28 15:13","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","1018.4","...","1020.3","2021-01-29 22:14","1016.7","2021-01-29 14:44","17.0","22.3","2021-01-29 14:13","13.2","2021-01-29 06:37","...","66","46","2021-01-29 14:13","2.0","3","7.2","344","2021-01-29 01:12","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","1020.0","...","1020.7","2021-01-30 20:52","1018.5","2021-01-30 00:01","17.9","20.7","2021-01-30 00:01","16.5","2021-01-30 23:52","...","77","65","2021-01-30 00:07","1.6","4","5.6","284","2021-01-30 16:57","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"31","1019.4","...","1022.0","2021-01-31 08:52","1017.1","2021-01-31 14:39","18.5","24.2","2021-01-31 13:55","13.7","2021-01-31 07:41","...","69","42","2021-01-31 16:11","1.5","7","8.6","303","2021-01-31 15:14","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
