"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"10","1004.9","...","1006.8","2021-06-10 00:01","1002.7","2021-06-10 16:11","29.3","33.1","2021-06-10 13:47","26.1","2021-06-10 05:23","...","77","56","2021-06-10 13:33","1.9","40","8.8","7","2021-06-10 18:28","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1005.7","...","1009.0","2021-06-11 22:23","1004.0","2021-06-11 04:43","29.6","33.6","2021-06-11 13:02","26.4","2021-06-11 05:22","...","79","59","2021-06-11 16:16","1.5","65","8.6","282","2021-06-11 14:06","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1008.2","...","1010.1","2021-06-12 22:21","1006.5","2021-06-12 14:19","29.7","35.0","2021-06-12 14:51","26.2","2021-06-12 03:21","...","80","49","2021-06-12 14:51","1.7","4","9.7","238","2021-06-12 14:19","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1007.9","...","1010.0","2021-06-13 00:01","1005.1","2021-06-13 16:11","29.6","34.1","2021-06-13 13:24","26.7","2021-06-13 04:24","...","80","59","2021-06-13 13:24","1.7","258","7.3","256","2021-06-13 11:18","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1005.2","...","1007.6","2021-06-14 00:01","1003.3","2021-06-14 17:25","29.8","33.6","2021-06-14 12:12","26.6","2021-06-14 05:21","...","78","56","2021-06-14 10:25","1.8","271","10.9","252","2021-06-14 14:14","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1003.7","...","1004.7","2021-06-15 07:41","1002.5","2021-06-15 16:12","29.5","33.1","2021-06-15 14:51","26.9","2021-06-15 04:42","...","85","66","2021-06-15 15:31","1.7","40","7.8","238","2021-06-15 12:01","4.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1005.8","...","1007.6","2021-06-16 21:51","1003.0","2021-06-16 01:32","27.6","30.6","2021-06-16 14:11","25.6","2021-06-16 15:04","...","94","83","2021-06-16 14:12","1.6","112","7.7","276","2021-06-16 14:57","37.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1007.0","...","1008.2","2021-06-17 08:38","1006.1","2021-06-17 15:26","28.5","32.3","2021-06-17 13:53","25.2","2021-06-17 08:43","...","87","71","2021-06-17 15:21","1.5","106","6.8","9","2021-06-17 12:15","17.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1005.7","...","1007.6","2021-06-18 08:52","1003.8","2021-06-18 15:45","28.9","32.4","2021-06-18 14:51","26.4","2021-06-18 09:22","...","86","70","2021-06-18 13:18","1.4","80","8.0","288","2021-06-18 12:40","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1003.7","...","1005.5","2021-06-19 09:48","1002.1","2021-06-19 17:17","28.0","31.7","2021-06-19 14:41","25.1","2021-06-19 09:21","...","93","78","2021-06-19 14:41","1.6","64","10.8","228","2021-06-19 09:39","90.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1002.1","...","1003.8","2021-06-20 10:02","1000.8","2021-06-20 17:51","26.9","28.3","2021-06-20 09:41","25.3","2021-06-20 06:10","...","99","94","2021-06-20 20:22","1.4","112","12.5","88","2021-06-20 06:48","75.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1002.4","...","1004.0","2021-06-21 21:33","1000.5","2021-06-21 02:51","27.5","31.8","2021-06-21 13:45","25.1","2021-06-21 20:19","...","95","79","2021-06-21 13:45","1.9","107","8.8","104","2021-06-21 17:55","39.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1004.3","...","1005.3","2021-06-22 21:41","1001.1","2021-06-22 02:04","25.7","28.4","2021-06-22 11:51","24.6","2021-06-22 14:11","...","97","85","2021-06-22 11:07","1.4","122","8.1","318","2021-06-22 13:54","41.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1005.5","...","1007.6","2021-06-23 10:41","1003.2","2021-06-23 03:44","26.2","30.4","2021-06-23 15:51","24.0","2021-06-23 10:43","...","91","68","2021-06-23 16:00","1.5","115","10.9","220","2021-06-23 23:21","19.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1006.2","...","1007.5","2021-06-24 21:41","1003.8","2021-06-24 15:21","25.5","31.6","2021-06-24 13:31","23.5","2021-06-24 01:37","...","94","64","2021-06-24 13:22","1.8","200","9.0","201","2021-06-24 00:08","44.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1005.6","...","1007.5","2021-06-25 22:12","1004.0","2021-06-25 16:39","26.1","29.8","2021-06-25 13:03","23.5","2021-06-25 01:55","...","92","70","2021-06-25 09:31","1.8","108","8.9","269","2021-06-25 17:13","72.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1007.0","...","1008.6","2021-06-26 23:21","1005.5","2021-06-26 16:28","27.2","32.5","2021-06-26 14:05","24.1","2021-06-26 03:38","...","89","56","2021-06-26 13:56","1.6","56","9.2","222","2021-06-26 16:28","23.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","1006.2","...","1008.3","2021-06-27 00:01","1004.7","2021-06-27 14:21","26.1","31.5","2021-06-27 12:11","24.5","2021-06-27 07:53","...","97","71","2021-06-27 12:35","1.4","113","9.3","209","2021-06-27 13:22","34.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","1005.4","...","1007.0","2021-06-28 10:01","1004.0","2021-06-28 15:01","25.4","28.9","2021-06-28 14:35","24.3","2021-06-28 10:22","...","99","84","2021-06-28 14:35","1.6","113","7.1","207","2021-06-28 15:32","140.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","1005.8","...","1006.8","2021-06-29 22:01","1005.0","2021-06-29 14:40","26.2","31.0","2021-06-29 12:34","24.9","2021-06-29 16:49","...","96","77","2021-06-29 12:34","1.6","105","8.6","218","2021-06-29 12:56","21.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","1006.4","...","1007.6","2021-06-30 11:17","1005.1","2021-06-30 02:42","28.5","32.6","2021-06-30 13:42","25.0","2021-06-30 05:12","...","86","65","2021-06-30 14:15","1.7","109","8.7","204","2021-06-30 10:43","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
