"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"15","1011.6","...","1013.1","2020-11-15 09:04","1010.3","2020-11-15 14:51","24.4","28.3","2020-11-15 13:23","22.3","2020-11-15 23:41","...","90","69","2020-11-15 13:26","0.6","8","4.1","259","2020-11-15 12:40","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1010.1","...","1011.8","2020-11-16 00:01","1007.7","2020-11-16 14:47","25.1","31.3","2020-11-16 13:01","21.7","2020-11-16 23:59","...","85","56","2020-11-16 12:52","1.0","9","6.8","324","2020-11-16 16:41","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1008.6","...","1010.1","2020-11-17 00:01","1006.8","2020-11-17 13:41","25.2","32.0","2020-11-17 13:16","21.2","2020-11-17 02:03","...","82","52","2020-11-17 13:11","1.1","2","8.1","300","2020-11-17 16:11","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1007.0","...","1009.0","2020-11-18 08:53","1004.5","2020-11-18 15:12","25.0","32.0","2020-11-18 14:01","19.8","2020-11-18 06:16","...","83","53","2020-11-18 12:36","1.0","268","7.5","274","2020-11-18 16:27","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1006.1","...","1007.8","2020-11-19 09:11","1003.7","2020-11-19 14:31","26.1","33.3","2020-11-19 13:52","21.0","2020-11-19 06:01","...","81","53","2020-11-19 13:52","0.9","1","5.7","242","2020-11-19 16:08","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1006.8","...","1008.5","2020-11-20 09:00","1004.7","2020-11-20 14:41","27.1","33.7","2020-11-20 12:41","22.5","2020-11-20 04:37","...","80","53","2020-11-20 13:21","0.9","300","6.5","283","2020-11-20 16:39","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1008.3","...","1010.3","2020-11-21 21:51","1006.7","2020-11-21 02:31","26.8","31.0","2020-11-21 10:41","24.3","2020-11-21 04:55","...","86","64","2020-11-21 10:41","0.8","6","4.3","249","2020-11-21 14:12","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1010.6","...","1012.5","2020-11-22 22:31","1009.0","2020-11-22 14:57","26.4","32.5","2020-11-22 12:23","22.6","2020-11-22 23:21","...","83","56","2020-11-22 14:22","1.1","312","7.7","315","2020-11-22 16:17","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1011.7","...","1013.1","2020-11-23 08:52","1010.0","2020-11-23 14:14","25.3","29.6","2020-11-23 13:42","22.1","2020-11-23 06:31","...","85","64","2020-11-23 13:46","1.2","22","4.8","253","2020-11-23 14:56","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1012.0","...","1014.0","2020-11-24 08:31","1009.6","2020-11-24 14:31","25.1","31.0","2020-11-24 12:01","21.8","2020-11-24 06:01","...","82","55","2020-11-24 11:51","0.9","250","5.4","335","2020-11-24 04:32","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1011.3","...","1013.0","2020-11-25 08:28","1009.0","2020-11-25 14:42","24.5","30.3","2020-11-25 12:51","20.2","2020-11-25 05:36","...","85","56","2020-11-25 13:41","1.1","246","5.8","267","2020-11-25 16:01","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1011.6","...","1013.5","2020-11-26 08:42","1009.3","2020-11-26 14:21","24.4","31.0","2020-11-26 13:43","19.5","2020-11-26 06:03","...","84","52","2020-11-26 13:46","0.7","247","5.5","276","2020-11-26 16:42","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","1012.2","...","1014.2","2020-11-27 08:31","1009.7","2020-11-27 14:41","24.0","30.7","2020-11-27 14:32","19.5","2020-11-27 05:32","...","82","53","2020-11-27 12:01","1.0","21","6.0","312","2020-11-27 18:01","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","1012.6","...","1014.5","2020-11-28 08:34","1010.5","2020-11-28 14:11","22.6","28.7","2020-11-28 11:44","18.7","2020-11-28 06:01","...","84","58","2020-11-28 11:54","0.7","19","4.4","348","2020-11-28 19:03","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","1012.8","...","1014.5","2020-11-29 09:26","1011.0","2020-11-29 13:53","22.1","29.2","2020-11-29 12:43","18.0","2020-11-29 06:32","...","83","51","2020-11-29 12:43","0.9","17","6.0","2","2020-11-29 15:19","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","1013.1","...","1014.5","2020-11-30 09:51","1011.0","2020-11-30 15:07","22.3","26.8","2020-11-30 14:31","19.2","2020-11-30 01:40","...","83","60","2020-11-30 12:52","0.5","68","3.3","256","2020-11-30 10:36","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
