"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"17","1012.3","...","1013.7","2020-11-17 09:46","1010.8","2020-11-17 15:08","25.9","30.3","2020-11-17 11:51","22.7","2020-11-17 02:11","...","78","57","2020-11-17 11:55","1.3","41","8.0","283","2020-11-17 12:18","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1010.5","...","1012.5","2020-11-18 08:45","1008.5","2020-11-18 15:11","25.9","30.8","2020-11-18 11:41","22.3","2020-11-18 06:27","...","77","54","2020-11-18 12:32","1.3","65","6.6","271","2020-11-18 13:03","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1009.5","...","1010.5","2020-11-19 21:45","1007.8","2020-11-19 00:02","27.3","28.8","2020-11-19 00:01","26.1","2020-11-19 23:51","...","72","65","2020-11-19 16:52","1.5","12","5.1","6","2020-11-19 20:53","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1010.3","...","1011.8","2020-11-20 09:08","1008.5","2020-11-20 14:52","27.9","33.0","2020-11-20 11:11","25.1","2020-11-20 03:13","...","73","48","2020-11-20 11:21","1.6","2","8.6","2","2020-11-20 18:01","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1012.0","...","1013.8","2020-11-21 22:01","1010.3","2020-11-21 02:21","26.6","30.2","2020-11-21 10:54","24.5","2020-11-21 05:42","...","85","67","2020-11-21 10:55","1.6","2","5.4","246","2020-11-21 14:27","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1014.4","...","1016.0","2020-11-22 21:51","1012.7","2020-11-22 03:05","26.4","31.5","2020-11-22 12:14","23.5","2020-11-22 23:44","...","83","60","2020-11-22 12:15","1.7","3","7.2","328","2020-11-22 16:04","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1015.5","...","1017.0","2020-11-23 09:01","1014.0","2020-11-23 14:33","25.3","30.0","2020-11-23 12:44","22.5","2020-11-23 07:21","...","84","61","2020-11-23 12:45","1.6","4","7.3","287","2020-11-23 13:39","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1015.7","...","1017.8","2020-11-24 07:11","1013.5","2020-11-24 14:41","25.4","29.5","2020-11-24 13:11","22.2","2020-11-24 06:15","...","76","58","2020-11-24 14:41","1.8","5","6.6","3","2020-11-24 20:20","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1015.1","...","1016.7","2020-11-25 08:01","1012.8","2020-11-25 14:31","25.2","29.0","2020-11-25 13:57","22.0","2020-11-25 06:11","...","78","55","2020-11-25 10:32","1.6","14","7.0","307","2020-11-25 14:55","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1015.3","...","1017.1","2020-11-26 08:11","1013.3","2020-11-26 14:21","25.2","30.1","2020-11-26 11:01","21.8","2020-11-26 06:43","...","82","52","2020-11-26 11:33","1.2","7","6.9","252","2020-11-26 14:42","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","1015.8","...","1017.8","2020-11-27 21:51","1013.5","2020-11-27 14:41","24.3","29.5","2020-11-27 12:13","21.2","2020-11-27 23:53","...","79","53","2020-11-27 12:01","1.9","342","8.2","351","2020-11-27 17:06","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","1016.5","...","1018.5","2020-11-28 08:52","1014.1","2020-11-28 14:22","23.0","29.5","2020-11-28 13:32","19.3","2020-11-28 06:05","...","73","47","2020-11-28 13:34","2.0","4","6.7","9","2020-11-28 09:48","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","1016.8","...","1018.5","2020-11-29 09:14","1014.8","2020-11-29 14:05","22.3","27.6","2020-11-29 12:31","19.1","2020-11-29 05:22","...","74","54","2020-11-29 12:31","2.1","2","7.8","326","2020-11-29 16:02","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","1016.9","...","1018.5","2020-11-30 09:14","1014.7","2020-11-30 14:31","22.2","26.1","2020-11-30 15:02","19.5","2020-11-30 04:31","...","73","55","2020-11-30 15:43","1.6","4","6.9","349","2020-11-30 22:56","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
