"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"10","1005.1","...","1007.5","2021-09-10 00:01","1003.0","2021-09-10 23:56","30.1","33.0","2021-09-10 14:31","26.9","2021-09-10 05:53","...","79","57","2021-09-10 13:31","1.6","29","7.7","265","2021-09-10 13:31","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","997.9","...","1003.0","2021-09-11 00:01","994.1","2021-09-11 23:53","29.4","32.5","2021-09-11 10:03","27.1","2021-09-11 04:42","...","84","59","2021-09-11 14:26","1.4","109","7.3","288","2021-09-11 15:59","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","997.2","...","1003.6","2021-09-12 22:13","992.5","2021-09-12 04:25","28.1","30.5","2021-09-12 14:13","26.3","2021-09-12 23:51","...","89","75","2021-09-12 14:13","3.0","303","15.7","279","2021-09-12 13:13","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1006.1","...","1009.5","2021-09-13 23:22","1002.5","2021-09-13 02:41","26.6","30.1","2021-09-13 08:31","24.2","2021-09-13 10:42","...","96","72","2021-09-13 08:31","1.5","118","7.9","350","2021-09-13 09:33","80.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1009.7","...","1011.3","2021-09-14 22:34","1008.1","2021-09-14 14:31","28.4","32.5","2021-09-14 11:46","25.4","2021-09-14 04:43","...","91","71","2021-09-14 11:11","1.7","242","8.5","249","2021-09-14 14:56","2.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1008.9","...","1010.7","2021-09-15 00:01","1006.5","2021-09-15 15:35","28.8","33.6","2021-09-15 11:11","26.2","2021-09-15 05:11","...","85","59","2021-09-15 09:58","1.8","101","8.7","283","2021-09-15 15:26","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1007.2","...","1009.1","2021-09-16 00:01","1004.7","2021-09-16 15:51","29.1","33.5","2021-09-16 10:32","25.4","2021-09-16 03:01","...","82","58","2021-09-16 10:32","1.8","103","8.1","250","2021-09-16 14:31","3.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1007.9","...","1009.6","2021-09-17 21:47","1006.5","2021-09-17 15:01","29.6","33.2","2021-09-17 14:21","26.7","2021-09-17 05:11","...","79","58","2021-09-17 14:37","1.7","23","7.5","244","2021-09-17 11:44","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1009.4","...","1011.0","2021-09-18 22:01","1008.0","2021-09-18 14:31","29.6","34.0","2021-09-18 13:11","27.1","2021-09-18 02:24","...","78","55","2021-09-18 11:21","1.7","101","10.5","306","2021-09-18 13:49","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1009.9","...","1010.8","2021-09-19 21:41","1008.6","2021-09-19 00:01","29.6","31.5","2021-09-19 00:01","28.4","2021-09-19 23:55","...","79","66","2021-09-19 16:21","1.1","64","6.4","249","2021-09-19 16:22","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1008.8","...","1010.5","2021-09-20 00:01","1006.3","2021-09-20 15:31","30.0","34.0","2021-09-20 13:03","26.9","2021-09-20 04:51","...","74","51","2021-09-20 10:11","1.6","3","7.3","305","2021-09-20 11:03","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1007.8","...","1009.5","2021-09-21 00:01","1005.5","2021-09-21 14:21","28.9","33.1","2021-09-21 10:49","26.1","2021-09-21 19:31","...","76","59","2021-09-21 14:21","1.5","13","8.6","348","2021-09-21 14:20","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1009.2","...","1012.2","2021-09-22 23:10","1007.5","2021-09-22 03:12","29.1","35.0","2021-09-22 13:44","25.9","2021-09-22 05:54","...","77","55","2021-09-22 10:35","1.3","73","9.9","298","2021-09-22 14:31","10.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1012.0","...","1013.5","2021-09-23 21:12","1010.5","2021-09-23 14:45","28.5","33.8","2021-09-23 11:41","22.8","2021-09-23 17:49","...","78","54","2021-09-23 11:41","1.4","6","11.3","21","2021-09-23 17:38","30.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1011.6","...","1013.3","2021-09-24 00:43","1009.5","2021-09-24 15:12","28.1","32.9","2021-09-24 11:52","25.3","2021-09-24 05:11","...","80","54","2021-09-24 10:49","1.6","6","7.9","287","2021-09-24 13:59","4.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1009.9","...","1011.2","2021-09-25 00:01","1008.2","2021-09-25 14:59","28.5","34.2","2021-09-25 14:36","24.7","2021-09-25 19:38","...","81","45","2021-09-25 14:36","1.7","107","8.5","130","2021-09-25 19:06","9.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1008.9","...","1010.3","2021-09-26 00:01","1007.0","2021-09-26 15:03","29.1","33.2","2021-09-26 12:41","25.6","2021-09-26 06:12","...","77","56","2021-09-26 13:21","1.4","103","7.2","298","2021-09-26 14:39","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","1007.3","...","1008.8","2021-09-27 09:12","1005.6","2021-09-27 14:46","29.6","34.2","2021-09-27 14:31","26.4","2021-09-27 05:55","...","75","48","2021-09-27 15:11","1.7","107","8.4","2","2021-09-27 16:23","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","1006.1","...","1007.5","2021-09-28 00:01","1004.2","2021-09-28 14:41","29.6","33.3","2021-09-28 12:51","26.5","2021-09-28 03:43","...","74","50","2021-09-28 14:02","1.5","88","7.5","298","2021-09-28 15:56","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","1005.1","...","1006.5","2021-09-29 00:01","1003.1","2021-09-29 15:04","29.5","33.2","2021-09-29 13:21","27.2","2021-09-29 03:53","...","77","55","2021-09-29 16:08","1.6","278","7.7","287","2021-09-29 14:50","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","1005.8","...","1008.3","2021-09-30 22:02","1004.0","2021-09-30 15:05","29.6","33.8","2021-09-30 14:52","26.9","2021-09-30 04:53","...","78","58","2021-09-30 15:02","1.5","42","7.7","306","2021-09-30 12:16","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
