"觀測時間(day)","測站氣壓(hPa)","海平面氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","露點溫度(℃)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大陣風(m/s)","最大陣風風向(360degree)","最大陣風風速時間(LST)","降水量(mm)","降水時數(hour)","最大十分鐘降水量(mm)","最大十分鐘降水量起始時間(LST)","最大六十分鐘降水量(mm)","最大六十分鐘降水量起始時間(LST)","日照時數(hour)","日照率(%)","全天空日射量(MJ/㎡)","能見度(km)","A型蒸發量(mm)","日最高紫外線指數","日最高紫外線指數時間(LST)","總雲量(0~10)"
"11","996.8","...","999.1","2022-09-11 00:02","994.9","2022-09-11 15:13","25.5","26.7","2022-09-11 08:41","24.3","2022-09-11 15:37","...","89","75","2022-09-11 00:05","0.4","127","4.8","125","2022-09-11 11:40","37.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","993.6","...","995.1","2022-09-12 00:01","992.0","2022-09-12 14:51","25.6","27.8","2022-09-12 11:33","23.9","2022-09-12 03:03","...","90","80","2022-09-12 11:07","0.4","112","6.5","127","2022-09-12 13:37","58.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","993.7","...","994.9","2022-09-13 10:50","992.5","2022-09-13 03:28","25.8","29.0","2022-09-13 12:51","23.6","2022-09-13 03:53","...","84","67","2022-09-13 12:51","0.4","268","5.1","244","2022-09-13 06:47","24.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","993.3","...","994.5","2022-09-14 21:47","992.0","2022-09-14 14:38","27.3","31.5","2022-09-14 13:15","23.3","2022-09-14 03:13","...","75","52","2022-09-14 13:02","0.5","268","8.0","294","2022-09-14 09:51","3.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","993.9","...","995.0","2022-09-15 09:01","992.2","2022-09-15 14:49","27.8","33.2","2022-09-15 14:14","24.2","2022-09-15 05:42","...","73","49","2022-09-15 10:31","0.4","96","5.2","109","2022-09-15 15:38","1.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","994.3","...","995.6","2022-09-16 08:14","993.2","2022-09-16 14:57","27.9","33.0","2022-09-16 14:10","23.8","2022-09-16 04:37","...","72","50","2022-09-16 14:10","0.2","119","4.2","236","2022-09-16 14:17","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","994.9","...","996.8","2022-09-17 08:06","993.1","2022-09-17 16:15","27.8","33.6","2022-09-17 14:15","24.0","2022-09-17 05:42","...","68","42","2022-09-17 14:11","0.2","110","4.4","135","2022-09-17 14:22","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","994.5","...","995.8","2022-09-18 22:30","992.6","2022-09-18 14:44","28.2","33.0","2022-09-18 15:20","24.5","2022-09-18 01:02","...","62","45","2022-09-18 15:52","0.3","120","3.8","233","2022-09-18 13:45","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","996.1","...","998.0","2022-09-19 23:43","994.6","2022-09-19 15:30","27.8","32.8","2022-09-19 13:01","23.4","2022-09-19 06:03","...","65","49","2022-09-19 12:09","0.4","116","4.8","130","2022-09-19 23:28","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","999.4","...","1001.8","2022-09-20 21:39","997.7","2022-09-20 01:48","26.5","30.2","2022-09-20 13:57","23.2","2022-09-20 23:52","...","62","49","2022-09-20 13:57","0.8","117","5.9","127","2022-09-20 13:48","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1000.7","...","1002.1","2022-09-21 21:40","998.5","2022-09-21 14:22","26.0","32.2","2022-09-21 13:22","21.0","2022-09-21 04:37","...","64","44","2022-09-21 13:31","1.2","113","7.5","120","2022-09-21 14:20","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1000.3","...","1002.0","2022-09-22 08:30","998.1","2022-09-22 15:11","26.5","31.4","2022-09-22 13:53","22.7","2022-09-22 05:53","...","60","40","2022-09-22 15:24","0.5","115","5.5","136","2022-09-22 12:44","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1001.0","...","1003.2","2022-09-23 22:29","999.2","2022-09-23 14:29","26.2","31.0","2022-09-23 13:59","21.7","2022-09-23 05:02","...","62","44","2022-09-23 13:47","1.2","117","7.2","99","2022-09-23 11:57","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1001.2","...","1003.0","2022-09-24 08:43","1000.0","2022-09-24 16:01","23.8","24.5","2022-09-24 23:02","22.3","2022-09-24 05:42","...","86","72","2022-09-24 04:42","0.6","116","3.9","132","2022-09-24 04:39","2.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","999.9","...","1001.7","2022-09-25 09:08","998.5","2022-09-25 16:34","25.2","26.7","2022-09-25 12:01","23.9","2022-09-25 04:23","...","89","81","2022-09-25 11:57","1.1","122","6.4","126","2022-09-25 22:25","3.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","997.8","...","999.4","2022-09-26 00:01","995.6","2022-09-26 15:27","28.4","33.1","2022-09-26 14:38","24.9","2022-09-26 06:12","...","74","53","2022-09-26 13:52","2.1","115","8.1","126","2022-09-26 13:03","2.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","997.4","...","999.0","2022-09-27 00:45","996.1","2022-09-27 14:58","28.8","33.3","2022-09-27 13:03","25.4","2022-09-27 06:03","...","63","47","2022-09-27 13:03","2.3","118","7.1","128","2022-09-27 19:06","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","997.6","...","999.1","2022-09-28 08:40","995.7","2022-09-28 15:34","29.4","34.7","2022-09-28 14:28","25.5","2022-09-28 05:53","...","63","44","2022-09-28 11:58","1.4","118","6.0","123","2022-09-28 19:27","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","999.7","...","1001.6","2022-09-29 21:23","998.3","2022-09-29 03:42","29.5","33.2","2022-09-29 14:00","25.7","2022-09-29 05:52","...","66","51","2022-09-29 11:13","0.8","117","4.8","134","2022-09-29 21:33","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","1001.8","...","1003.6","2022-09-30 08:37","1000.2","2022-09-30 15:21","29.1","34.8","2022-09-30 15:01","25.3","2022-09-30 05:52","...","66","48","2022-09-30 16:13","0.6","115","4.7","125","2022-09-30 15:53","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
